"ward","cid","county","wid","vid","village","county_2","subCounty_2","lhz","studyGroup","team_2"
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Shimo La Tewa","4","Kilifi","125","231","village 55","Kilifi","Kilifi South Sub County",5,2,9
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","7","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","7","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","96","Losikiriamoi","Baringo","Tiaty",3,1,8
"Silale","1","Baringo","126","6","Akwichatis","Baringo","Tiaty",3,1,8
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"SOLOLO","8","Marsabit","127","162","Sololo","Marsabit","MOYALE",1,2,4
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Songkot","12","Turkana","128","130","Napeikar","Turkana","Turkana West",1,1,6
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","166","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Suguta Marmar","9","Samburu","129","165","Suguta Marmar-Lariak Orok","Samburu","Central",1,1,1
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","26","Chemoigut","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","232","village 56","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei","1","Baringo","130","76","Komolion","Baringo","Tiaty",3,1,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","26","Chemoigut","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","232","village 56","Baringo","Tiaty Sub County",3,2,8
"Tangulbei/korossi","1","Baringo","130","76","Komolion","Baringo","Tiaty Sub County",3,2,8
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","33","El Ben","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tarbaj","13","Wajir","131","233","village 57","Wajir","Tarbaj Sub County",2,2,7
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tenges","1","Baringo","132","32","Eitui","Baringo","Baringo Central",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tirioko","1","Baringo","133","91","Lokis","Baringo","Tiaty",3,1,8
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
"Tseikuru","5","Kitui","134","175","Usueni","Kitui","Mwingi North Sub County",4,2,7
